ps|Conifer Holdings Inc. 6.75% Senior Unsecured Notes due 2023
cs|CNH Industrial N.V. Common Shares
cs|Canadian National Railway Company Common Stock
cs|Cinemark Holdings Inc Cinemark Holdings Inc. Common Stock
cs|Core & Main Inc. Class A Common Stock
cs|CONMED Corporation Common Stock
cs|Cincinnati Bancorp Inc. Common Stock
cs|Cannae Holdings Inc. Common Stock
cs|CNO Financial Group Inc. Common Stock
ps|CNO Financial Group Inc. 5.125% Subordinated Debentures due 2060
cs|ConnectOne Bancorp Inc. Common Stock
ps|ConnectOne Bancorp Inc. Depositary Shares each representing a 1/40th interest in a share of 5.25% Fixed-Rate Reset Non-Cumulative Perpetual Preferred Stock Series A
cs|CenterPoint Energy Inc (Holding Co) Common Stock
cs|Canadian Natural Resources Limited Common Stock
cs|Cornerstone Building Brands Inc. Common Stock
cs|Cohen & Steers Inc Common Stock
cs|Consolidated Communications Holdings Inc. Common Stock
cs|CNS Pharmaceuticals Inc. Common Stock
ad|Centessa Pharmaceuticals plc American Depositary Shares
ad|Connect Biopharma Holdings Limited American Depositary Shares
cs|Centogene N.V. Common Shares
cs|Chardan NexTech Acquisition 2 Corp. Class A Common Stock
ut|Chardan NexTech Acquisition 2 Corp. Unit
wt|Chardan NexTech Acquisition 2 Corp. Warrant
cs|Century Casinos Inc. Common Stock
cs|Convey Holding Parent Inc. Common Stock
cs|CNX Resources Corporation Common Stock
cs|Concentrix Corporation Common Stock
cs|PC Connection Inc. Common Stock
cs|Global Cord Blood Corporation Common Stock
cs|Cocrystal Pharma Inc. Common Stock
cs|Coda Octopus Group Inc. Common stock
cs|D/B/A Compass Diversified Holdings Shares of Beneficial Interest
ps|Compass Diversified Holdings 7.250% Series A Preferred Shares representing beneficial interest in Compass Diversified Holdings
ps|Compass Diversified Holdings 7.875% Series B Fixed-to-Floating Rate Cumulative Preferred Shares representing beneficial interests in Compass Diversified Holdings
ps|Compass Diversified Holdings 7.875% Series C Cumulative Preferred Shares
cs|Co-Diagnostics Inc. Common Stock
ad|China Online Education Group American depositary shares each representing 15 Class A ordinary shares
cs|Capital One Financial Corporation Common Stock
ps|Capital One Financial Corporation Depositary Shares Each Representing a 1/40th Interest in a Share of Fixed Rate Non-Cumulative Perpetual Preferred Stock Series G
ps|Capital One Financial Corporation Depositary Shares Each Representing 1/40th Interest in a Share of Fixed Rate Non-Cumulative Perpetual Preferred Stock Series H
ps|Capital One Financial Corporation Depositary shares each representing a 1/40th interest in a share of Fixed Rate Non-Cumulative Perpetual Preferred Stock Series I of the Issuer
ps|Capital One Financial Corporation Depositary Shares Each Representing a 1/40th Interest in a Share of Fixed Rate Non- Cumulative Perpetual Preferred Stock Series J
ps|Capital One Financial Corporation Depositary Shares Each Representing a 1/40th Ownership Interest in a Share of Fixed Rate Non-Cumulative Perpetual Preferred Stock Series K
ps|Capital One Financial Corporation Depositary Shares Each Representing a 1/40th Interest in a Share of Fixed Rate Non-Cumulative Perpetual Preferred Stock Series L
ps|Capital One Financial Corporation Depositary Shares Each Representing a 1/40th Ownership Interest in a Share of Fixed Rate Non-Cumulative Perpetual Preferred Stock Series N
cs|ChoiceOne Financial Services Inc. Common Stock
cs|Cabot Oil & Gas Corporation Common Stock
cs|Cogent Biosciences Inc. Common Stock
cs|Coherent Inc. Common Stock
cs|Cohu Inc. Common Stock
cs|Coinbase Global Inc. Class A Common Stock
cs|Coca-Cola Consolidated Inc. Common Stock
cs|Columbia Banking System Inc. Common Stock
cs|Americold Realty Trust Common Shares
cs|Colicity Inc. Class A Common Stock
ut|Colicity Inc. Units
wt|Colicity Inc. Warrant
cs|Collegium Pharmaceutical Inc. Common Stock
cs|Columbia Sportswear Company Common Stock
cs|CommScope Holding Company Inc. Common Stock
cs|Compass Inc. Class A Common Stock
cs|ComSovereign Holding Corp. Common Stock
wt|ComSovereign Holding Corp. Warrants
cs|CyrusOne Inc Common Stock
cs|Conn's Inc. Common Stock
cs|CONX Corp. Class A Common Stock
ut|CONX Corp. Unit
wt|CONX Corp. Warrant
cs|The Cooper Companies Inc. Common Stock
cs|Traeger Inc. Common Stock
cs|Corner Growth Acquisition Corp. Class A Ordinary Shares
ut|Corner Growth Acquisition Corp. Unit
wt|Corner Growth Acquisition Corp. Warrant
cs|Mr. Cooper Group Inc. Common Stock
cs|ConocoPhillips Common Stock
cs|CoreSite Realty Corporation Common Stock
cs|CorEnergy Infrastructure Trust Inc. Common Stock
ps|CorEnergy Infrastructure Trust Inc. Depositary Shares each representing a 1/100th fractional interest of a share of 7.375% Series A Cumulative Redeemable Preferred Stock
cs|Corsair Partnering Corporation Class A Ordinary Shares
cs|Corcept Therapeutics Incorporated Common Stock
cs|Costco Wholesale Corporation Common Stock
cs|Coty Inc. Class A Common Stock
cs|Coupa Software Incorporated Common Stock
cs|Coursera Inc. Common Stock
cs|COVA Acquisition Corp. Class A Ordinary Share
ut|COVA Acquisition Corp. Unit
wt|COVA Acquisition Corp. Warrants to purchase Class A ordinary shares
cs|Cowen Inc. Class A Common Stock
ps|Cowen Inc. 7.75% Senior Notes due 2033
cs|Canadian Pacific Railway Limited Common Stock
cs|Copa Holdings S.A. Copa Holdings S.A. Class A Common Stock
ut|Conyers Park III Acquisition Corp. Unit
ad|Cementos Pacasmayo S.A.A. American Depositary Shares (Each representing five Common Shares)
cs|Catalyst Partners Acquisition Corp. Class A Ordinary Share
ut|Catalyst Partners Acquisition Corp. Unit
wt|Catalyst Partners Acquisition Corp. Warrant
cs|Campbell Soup Company Common Stock
cs|Callon Petroleum Company Common Stock
cs|Central Pacific Financial Corp New
cs|Crescent Point Energy Corporation Ordinary Shares (Canada)
cs|Canterbury Park Holding Corporation 'New' Common Stock
cs|Cumberland Pharmaceuticals Inc. Common Stock
cs|Chesapeake Utilities Corporation Common Stock
cs|CorePoint Lodging Inc. Common Stock 
ut|Capital Product Partners L.P. Common Units
cs|Coupang Inc. Class A Common Stock
cs|Pop Culture Group Co. Ltd Class A Ordinary Shares
cs|Capri Holdings Limited Ordinary Shares
cs|Copart Inc. (DE) Common Stock
cs|Catalyst Pharmaceuticals Inc. Common Stock
cs|Cooper-Standard Holdings Inc. Common Stock
cs|CPS Technologies Corp. Common Stock
cs|Computer Programs and Systems Inc. Common Stock
cs|Capstar Special Purpose Acquisition Corp. Class A Common Stock
cs|Consumer Portfolio Services Inc. Common Stock
cs|Camden Property Trust Common Stock
ps|Capitala Finance Corp. 5.75% Convertible Notes Due 2022
ps|Capitala Finance Corp. 6% Notes Due 2022
cs|Crown PropTech Acquisitions Class A Ordinary Shares
cs|Compute Health Acquisition Corp. Class A Common Stock
cs|Calamos Long/Short Equity & Dynamic Income Trust Common Stock
cs|Crane Co. Common Stock
cs|CRA International Inc. Common Stock
cs|Corbus Pharmaceuticals Holdings Inc. Common Stock
cs|Caribou Biosciences Inc. Common Stock
cs|California Resources Corporation Common Stock
cs|Cricut Inc. Class A Common Stock
cs|Crawford & Company
cs|Crawford & Company
cs|Cardiff Oncology Inc. Common Stock
cs|Cardiol Therapeutics Inc. Class A Common Shares
cs|Cree Inc. Common Stock
cs|China Recycling Energy Corporation Common Stock
wt|Cresud S.A.C.I.F. y A. Warrant
ad|Cresud S.A.C.I.F. y A. American Depositary Shares
cs|Creative Realities Inc. Common Stock
wt|Creative Realities Inc. Warrant
ad|CRH PLC American Depositary Shares
cs|Cohn Robbins Holdings Corp. Class A Ordinary Shares
cs|Carter's Inc. Common Stock
cs|Curis Inc. Common Stock
cs|Comstock Resources Inc. Common Stock
cs|Crown Electrokinetics Corp. Common Stock
cs|Charles River Laboratories International Inc. Common Stock
cs|Salesforce.com Inc Common Stock
cs|CorMedix Inc. Common Stock
cs|America's Car-Mart Inc Common Stock
cs|Cerence Inc. Common Stock
cs|Ceragon Networks Ltd. Ordinary Shares
cs|Crinetics Pharmaceuticals Inc. Common Stock
cs|Cronos Group Inc. Common Share
cs|Crocs Inc. Common Stock
cs|Carpenter Technology Corporation Common Stock
cs|CRISPR Therapeutics AG Common Shares
cs|Corsair Gaming Inc. Common Stock
cs|Cross Timbers Royalty Trust Common Stock
cs|Creatd Inc. Common Stock
wt|Creatd Inc. Warrant
ad|Criteo S.A. American Depositary Shares
cs|Cortexyme Inc. Common Stock
cs|Crucible Acquisition Corporation Class A Common Stock
cs|Cirrus Logic Inc. Common Stock
cs|CorVel Corp. Common Stock
cs|Corvus Pharmaceuticals Inc. Common Stock
cs|CrowdStrike Holdings Inc. Class A Common Stock
cs|Crown Crafts Inc Common Stock
cs|CryoLife Inc. Common Stock
cs|Corazon Capital V838 Monoceros Corp Class A Ordinary Shares
ut|Corazon Capital V838 Monoceros Corp Unit
wt|Corazon Capital V838 Monoceros Corp Warrant
ad|Credit Suisse Group American Depositary Shares
ad|Cosan S.A. ADS
cs|Champions Oncology Inc. Common Stock
cs|Cisco Systems Inc. Common Stock (DE)
cs|Color Star Technology Co. Ltd. Ordinary Shares
cs|CoStar Group Inc. Common Stock
cs|CSG Systems International Inc. Common Stock
cs|Cardiovascular Systems Inc. Common Stock
cs|Canadian Solar Inc. Common Shares (BC)
cs|Carlisle Companies Incorporated Common Stock
cs|Castlight Health Inc. Class B Common Stock
cs|Cornerstone OnDemand Inc. Common Stock
cs|CSP Inc. Common Stock
cs|Casper Sleep Inc. Common Stock
cs|Calamos Strategic Total Return Common Stock
cs|D/B/A Centerspace Common Stock
ps|D/B/A Centerspace 6.625% Series C 
cs|Chicken Soup for the Soul Entertainment Inc. Class A Common Stock
ps|Chicken Soup for the Soul Entertainment Inc. 9.50% Notes due 2025
ps|Chicken Soup for the Soul Entertainment Inc. 9.75% Series A Cumulative Redeemable Perpetual Preferred Stock
cs|Constellation Acquisition Corp I Class A Ordinary Shares
cs|Caesarstone Ltd. Ordinary Shares
cs|Castle Biosciences Inc. Common Stock
cs|Constellium SE Ordinary Shares (France)
cs|CapStar Financial Holdings Inc. Common Stock
cs|Capital Senior Living Corporation Common Stock
cs|Carriage Services Inc. Common Stock
cs|Capital Southwest Corporation Common Stock
cs|CSW Industrials Inc. Common Stock
cs|CSX Corporation Common Stock
ps|E.I. du Pont de Nemours and Company Preferred Stock
ps|E.I. du Pont de Nemours and Company Preferred Stock
cs|Cerberus Telecom Acquisition Corp. Class A Ordinary Shares
cs|Carney Technology Acquisition Corp. II Class A Common Stock
ut|Carney Technology Acquisition Corp. II Units
wt|Carney Technology Acquisition Corp. II Warrant
cs|Cintas Corporation Common Stock
ps|Qwest Corporation 6.5% Notes due 2056
cs|Community Trust Bancorp Inc. Common Stock
ps|Qwest Corporation 6.75% Notes due 2057
cs|Computer Task Group Inc. Common Stock
cs|Charles & Colvard Ltd Common Stock
cs|Yunhong CTI Ltd. Common Stock
cs|CTI BioPharma Corp. (DE) Common Stock
ad|CooTek (Cayman) Inc. American Depositary Shares each representing 50 Class A Ordinary Shares
cs|Cytek Biosciences Inc. Common Stock
cs|Cantaloupe Inc. Common Stock
cs|Catalent Inc. Common Stock
cs|CytomX Therapeutics Inc. Common Stock
cs|CTO Realty Growth Inc. Common Stock
ps|CTO Realty Growth Inc. 6.375% Series A Cumulative Redeemable Preferred Stock
cs|Custom Truck One Source Inc. Common Stock
cs|ClearBridge MLP and Midstream Total Return Fund Inc. Common Stock
cs|CareTrust REIT Inc. Common Stock
cs|Castor Maritime Inc. Common Shares
cs|Citi Trends Inc. Common Stock
cs|CTS Corporation Common Stock
cs|Cognizant Technology Solutions Corporation Class A Common Stock
cs|Cytosorbents Corporation Common Stock
cs|CatchMark Timber Trust Inc. Class A Common Stock
cs|Corteva Inc. Common Stock 
cs|Citius Pharmaceuticals Inc. Common Stock
wt|Citius Pharmaceuticals Inc. Warrant
cs|Citrix Systems Inc. Common Stock
cs|Herzfeld Caribbean Basin Fund Inc. (The) Common Stock
ps|Customers Bancorp Inc 5.375% Subordinated Notes Due 2034
cs|CubeSmart Common Shares
cs|Customers Bancorp Inc Common Stock
ps|Customers Bancorp Inc Fixed-to-Floating Rate Non-Cumulative Perpetual Preferred Stock Series C
ps|Customers Bancorp Inc Fixed-to-Floating Rate Non-Cumulative Perpetual Preferred Stock Series D
ps|Customers Bancorp Inc Fixed-to-Floating Rate Non-Cumulative Perpetual Preferred Stock Series E
ps|Customers Bancorp Inc Fixed-to-Floating Rate Non-Cumulative Perpetual Preferred Stock Series F
cs|Cue Biopharma Inc. Common Stock
cs|Cuentas Inc. Common Stock
wt|Cuentas Inc. Warrant
ad|Carnival Plc ADS ADS
cs|Cullman Bancorp Inc. Common Stock
cs|Culp Inc. Common Stock
cs|CuriosityStream Inc. Class A Common Stock
wt|CuriosityStream Inc. Warrant
cs|CURO Group Holdings Corp. Common Stock
cs|Torrid Holdings Inc. Common Stock
cs|Cutera Inc. Common Stock
cs|Cousins Properties Incorporated Common Stock
cs|Covanta Holding Corporation Common Stock
cs|CureVac N.V. Ordinary Shares
cs|CVB Financial Corporation Common Stock
cs|Cavco Industries Inc. Common Stock When Issued
cs|Central Valley Community Bancorp Common Stock
cs|Cenovus Energy Inc Common Stock
cs|Civeo Corporation (Canada) Common Shares
cs|Covetrus Inc. Common Stock
cs|Commercial Vehicle Group Inc. Common Stock
cs|Calavo Growers Inc. Common Stock
cs|CVR Energy Inc. Common Stock
cs|Churchill Capital Corp VII Class A Common Stock
cs|Covenant Logistics Group Inc. Class A Common Stock
cs|Commvault Systems Inc. Common Stock
cs|Codorus Valley Bancorp Inc Common Stock
cs|Carvana Co. Class A Common Stock
cs|CVRx Inc. Common Stock
cs|CVS Health Corporation Common Stock
cs|CVD Equipment Corporation Common Stock
cs|Chevron Corporation Common Stock
cs|Curtiss-Wright Corporation Common Stock
cs|Community West Bancshares Common Stock
cs|CohBar Inc. Common Stock
cs|Consolidated Water Co. Ltd. Ordinary Shares
cs|Clearway Energy Inc. Class C Common Stock
cs|Camping World Holdings Inc. Class A Commom Stock
cs|Cushman & Wakefield plc Ordinary Shares
cs|Casella Waste Systems Inc. Class A Common Stock
cs|California Water Service Group Common Stock
ad|Cemex S.A.B. de C.V. Sponsored ADR
cs|China XD Plastics Company Limited Common Stock
cs|Crexendo Inc. Common Stock
cs|MFS High Income Municipal Trust Common Stock
cs|MFS Investment Grade Municipal Trust Common Stock
cs|Sprinklr Inc. Class A Common Stock
cs|Columbia Property Trust Inc. Common Stock
cs|CoreCivic Inc. Common Stock
ad|Celyad Oncology SA American Depositary Shares
cs|Cyanotech Corporation Common Stock
cs|CyberOptics Corporation Common Stock
cs|CyberArk Software Ltd. Ordinary Shares
cs|Cyclacel Pharmaceuticals Inc. Common Stock
ps|Cyclacel Pharmaceuticals Inc. 6% Convertible Preferred Stock
cs|Cyclerion Therapeutics Inc. Common Stock
cs|China Yuchai International Limited Common Stock
cs|Community Health Systems Inc. Common Stock
cs|CYREN Ltd. Ordinary Shares
cs|CryoPort Inc. Common Stock
cs|Cyteir Therapeutics Inc. Common Stock
cs|Cyclo Therapeutics Inc. Common Stock
wt|Cyclo Therapeutics Inc. Warrant
cs|Cytokinetics Incorporated Common Stock
cs|Altamira Therapeutics Ltd. Common Shares 0.01 SF (Bermuda)
cs|Cyxtera Technologies Inc. Class A Common Stock
wt|Cyxtera Technologies Inc. Warrant
cs|Citizens & Northern Corp Common Stock
cs|Cazoo Group Ltd Class A Ordinary Shares
cs|Caesars Entertainment Inc. Common Stock
cs|Citizens Community Bancorp Inc. Common Stock
cs|Dominion Energy Inc. Common Stock
cs|Danaos Corporation Common Stock
ad|Dada Nexus Limited American Depositary Shares
cs|Data I/O Corporation Common Stock
cs|Daktronics Inc. Common Stock
cs|Delta Air Lines Inc. Common Stock
cs|DallasNews Corporation Series A Common Stock
cs|DA32 Life Science Tech Acquisition Corp. Class A Common Stock
cs|Dana Incorporated Common Stock 
ad|Youdao Inc. American Depositary Shares each representing one Class A Ordinary Share
cs|Darling Ingredients Inc. Common Stock
cs|Dare Bioscience Inc. Common Stock
cs|DoorDash Inc. Class A Common Stock
cs|DatChat Inc. Common Stock
wt|DatChat Inc. Series A Warrant
ad|Endava plc American Depositary Shares (each representing one Class A Ordinary Share)
cs|Day One Biopharmaceuticals Inc. Common Stock
cs|Deutsche Bank AG Common Stock
cs|Diebold Nixdorf Incorporated Common Stock
cs|Roman DBDR Tech Acquisition Corp. Class A Common Stock
ut|Roman DBDR Tech Acquisition Corp. Unit
wt|Roman DBDR Tech Acquisition Corp. Warrant
cs|Digital Brands Group Inc. Common Stock
wt|Digital Brands Group Inc. Warrant
cs|Designer Brands Inc. Class A Common Stock
cs|DoubleLine Opportunistic Credit Fund Common Shares of Beneficial Interest
cs|DigitalBridge Group Inc.
ps|DigitalBridge Group Inc. 7.125% Series H 
ps|DigitalBridge Group Inc. 7.15% Series I 
ps|DigitalBridge Group Inc. 7.125% Series J 
cs|Decibel Therapeutics Inc. Common Stock
ad|DBV Technologies S.A. American Depositary Shares
cs|Dropbox Inc. Class A Common Stock
cs|Docebo Inc. Common Shares
cs|BNY Mellon Alcentra Global Credit Income 2024 Target Term Fund Inc. Common Stock
cs|Donaldson Company Inc. Common Stock
cs|Ducommun Incorporated Common Stock
cs|Dime Community Bancshares Inc. Common Stock
ps|Dime Community Bancshares Inc. Fixed-Rate Non-Cumulative Perpetual Preferred Stock Series A
ut|DCP Midstream  LP Common Units 
ps|DCP Midstream LP 7.875% Series B Fixed-to-Floating Rate Cumulative Redeemable Perpetual Preferred Units
ps|DCP Midstream LP 7.95% Series C Fixed-to-Floating Rate Cumulative Redeemable Perpetual Preferred Units
cs|Deciphera Pharmaceuticals Inc. Common Stock
